year,locality,axis_label,fig_title,fig_order,start_zero,value
2008,Holmöarna,%,Trombocyter hos abborre,1022,FALSE,2.267857142857143
2008,Holmöarna,%,Vita blodceller hos abborre,1019,FALSE,6.267857142857142
2008,Holmöarna,°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,15.564285714285715
2008,Holmöarna,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,15.056557377049181
2008,Holmöarna,µg/ml plasma,Vitellogenin hos hanabborre,1029,FALSE,0.484
2008,Holmöarna,µg/ml plasma,Vitellogenin hos honabborre,1029,FALSE,1920.59
2008,Holmöarna,µmol/mg protein × minut,Glutation S-transferas hos honabborre,1026,TRUE,0.09555555555555556
2008,Holmöarna,µmol/mg protein × minut,Katalas hos abborre,1027,TRUE,77.12222222222222
2008,Holmöarna,antal per redskap och natt,"Abborre, fångst under provfiske",2014,FALSE,24.857142857142858
2008,Holmöarna,antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,6.107142857142857
2008,Holmöarna,antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,24.892857142857142
2008,Holmöarna,antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,46.214285714285715
2008,Holmöarna,cm,Abborre L90,2004,FALSE,26
2008,Holmöarna,ESI,Ebryosomatisk index hos tånglake,2028,FALSE,21.843801858406373
2008,Holmöarna,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.1403571428571428
2008,Holmöarna,g/L,Hemoglobin hos abborre,1012,FALSE,69.10714285714286
2008,Holmöarna,K,Kondition hos tånglake,2029,FALSE,0.27585823428725975
2008,Holmöarna,m,Siktdjup under provfiske,2010,FALSE,4.466666666666667
2008,Holmöarna,mm,Längd vid 1 års ålder hos abborre,2022,FALSE,104.09375
2008,Holmöarna,mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,159.5
2008,Holmöarna,mm,Längd vid 2 års ålder hos abborre,2023,FALSE,170.41379310344828
2008,Holmöarna,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,181.33333333333334
2008,Holmöarna,mm,Längd vid 3 års ålder hos abborre,2024,FALSE,215.17241379310346
2008,Holmöarna,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,200.31578947368422
2008,Holmöarna,mm,Längd vid 4 års ålder hos abborre,2025,FALSE,232.4516129032258
2008,Holmöarna,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,214.8181818181818
2008,Holmöarna,mm,Längd vid 5 års ålder hos abborre,2026,FALSE,265.4920634920635
2008,Holmöarna,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,218
2008,Holmöarna,mm,Längd vid 6 års ålder hos abborre,2027,FALSE,274.5
2008,Holmöarna,mmol/l plasma,Glukos hos abborre,1014,FALSE,5.65
2008,Holmöarna,mmol/l plasma,Kalcium hos abborre,1015,FALSE,0.45733333333333337
2008,Holmöarna,mmol/l plasma,Kalium hos abborre,1017,FALSE,4.173333333333334
2008,Holmöarna,mmol/l plasma,Klorid hos abborre,1016,FALSE,91.64285714285714
2008,Holmöarna,mmol/l plasma,Natrium hos abborre,1018,FALSE,131.53333333333333
2008,Holmöarna,N,Artantal,2001,FALSE,8
2008,Holmöarna,nmol/mg protein × minut,Glutation hos abborre,1025,TRUE,8.328888888888889
2008,Holmöarna,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,170.89285714285714
2008,Holmöarna,Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.2578357718137623
2008,Holmöarna,Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.8343894899536326
2008,Holmöarna,år,Ålder hos abborre,1008,FALSE,5.035714285714286
2008,Kvädöfjärden,%,Granulocyter hos abborre,1020,FALSE,1.037037037037037
2008,Kvädöfjärden,%,Granulocyter hos tånglake,1020,FALSE,0.7875
2008,Kvädöfjärden,%,GSI hos hantånglake,1010,FALSE,0.38
2008,Kvädöfjärden,%,GSI hos honabborre,1010,FALSE,5.1248148148148145
2008,Kvädöfjärden,%,GSI hos hontånglake,1010,FALSE,11.032399999999999
2008,Kvädöfjärden,%,Hematokrit hos abborre,1013,FALSE,27.807692307692307
2008,Kvädöfjärden,%,Hematokrit hos tånglake,1013,FALSE,16.166666666666668
2008,Kvädöfjärden,%,iRBC hos abborre,1023,FALSE,0.8740740740740741
2008,Kvädöfjärden,%,iRBC hos tånglake,1023,FALSE,0.7
2008,Kvädöfjärden,%,Könskvot hos tånglake,1030,FALSE,47.733333333333334
2008,Kvädöfjärden,%,LSI hos abborre,1011,FALSE,1.5115384615384615
2008,Kvädöfjärden,%,LSI hos tånglake,1011,FALSE,1.7227999999999999
2008,Kvädöfjärden,%,Lymfocyter hos abborre,1021,FALSE,3.7666666666666666
2008,Kvädöfjärden,%,Lymfocyter hos tånglake,1021,FALSE,1.5166666666666666
2008,Kvädöfjärden,%,Missbildade yngel tånglake,2007,FALSE,2.1818181818181817
2008,Kvädöfjärden,%,Onormala yngel tånglake,2008,FALSE,4.200970457374503
2008,Kvädöfjärden,%,Sent döda yngel tånglake,2006,FALSE,3.2171804073119863
2008,Kvädöfjärden,%,Tidigt döda yngel tånglake,2005,FALSE,0.3961440803838789
2008,Kvädöfjärden,%,Trombocyter hos abborre,1022,FALSE,2.7444444444444445
2008,Kvädöfjärden,%,Trombocyter hos tånglake,1022,FALSE,1.1625
2008,Kvädöfjärden,%,Vita blodceller hos abborre,1019,FALSE,7.57037037037037
2008,Kvädöfjärden,%,Vita blodceller hos tånglake,1019,FALSE,3.4791666666666665
2008,Kvädöfjärden,°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,17.719444444444445
2008,Kvädöfjärden,°C,"Vattentemperatur vid 1m, säsongsmedel ",2011,FALSE,15.461904761904762
2008,Kvädöfjärden,µg/ml plasma,Vitellogenin hos hanabborre,1029,FALSE,0.55
2008,Kvädöfjärden,µg/ml plasma,Vitellogenin hos hantånglake,1029,FALSE,1.474
2008,Kvädöfjärden,µg/ml plasma,Vitellogenin hos honabborre,1029,FALSE,2026.902
2008,Kvädöfjärden,µg/ml plasma,Vitellogenin hos hontånglake,1029,FALSE,119.95
2008,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,0.58
2008,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos honabborre,1026,TRUE,0.10148148148148148
2008,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,0.4356
2008,Kvädöfjärden,µmol/mg protein × minut,Katalas hos abborre,1027,TRUE,82.2925925925926
2008,Kvädöfjärden,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,65.092
2008,Kvädöfjärden,antal per redskap och natt,"Abborre, fångst under provfiske",2014,FALSE,11.527777777777779
2008,Kvädöfjärden,antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,18.305555555555557
2008,Kvädöfjärden,antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,11.944444444444445
2008,Kvädöfjärden,antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,32.416666666666664
2008,Kvädöfjärden,cm,Abborre L90,2004,FALSE,27
2008,Kvädöfjärden,ESI,Ebryosomatisk index hos tånglake,2028,FALSE,13.419789824130556
2008,Kvädöfjärden,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.2081481481481482
2008,Kvädöfjärden,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.4184
2008,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.7596935891776065
2008,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,0.5230678732248808
2008,Kvädöfjärden,g/L,Hemoglobin hos abborre,1012,FALSE,68.48148148148148
2008,Kvädöfjärden,g/L,Hemoglobin hos tånglake,1012,FALSE,41.56
2008,Kvädöfjärden,K,Kondition hos tånglake,2029,FALSE,0.3195682820051288
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.003715118731576907
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos tånglake,3020,TRUE,0.0054221766846903816
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",beta-HCH hos abborre,3021,TRUE,0.004631946205785943
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",beta-HCH hos tånglake,3021,TRUE,0.006797058187186568
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.0065102520859412405
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos tånglake,3018,TRUE,0.009508154395044289
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.040876250047791086
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos tånglake,3019,TRUE,0.12052754871812502
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.012874614846065455
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos tånglake,3017,TRUE,0.02503257877247168
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.005232391511539503
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos tånglake,3023,TRUE,0.009375900758706411
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",Lindan hos abborre,3022,TRUE,0.004631946205785943
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",Lindan hos tånglake,3022,TRUE,0.006797058187186568
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.006911906979572085
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos tånglake,3026,TRUE,0.0054221766846903816
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-118 hos abborre,3027,TRUE,0.013161770825117615
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-118 hos tånglake,3027,TRUE,0.03689823844033749
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.020554066878872127
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos tånglake,3026.5,TRUE,0.07279807689767637
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.036629337225465644
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos tånglake,3028,TRUE,0.1315820656472606
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.007835155736882468
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos tånglake,3029,TRUE,0.023399786323810744
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos abborre,3024,TRUE,0.003715118731576907
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos tånglake,3024,TRUE,0.0054221766846903816
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-52 hos abborre,3025,TRUE,0.003715118731576907
2008,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-52 hos tånglake,3025,TRUE,0.0054221766846903816
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Arsenik hos abborre,3008,TRUE,2.6594412530630587
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Arsenik hos tånglake,3008,TRUE,6.208252572181643
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Bly hos abborre,3014,TRUE,0.009625320296309517
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Bly hos tånglake,3014,TRUE,0.06480740698407862
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Kadmium hos abborre,3009,TRUE,0.3976730442534482
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Kadmium hos tånglake,3009,TRUE,1.6522711641858305
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Koppar hos abborre,3011,TRUE,12.835208566649406
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Koppar hos tånglake,3011,TRUE,21.44761058952721
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Krom hos abborre,3010,TRUE,0.015336746868385563
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Krom hos tånglake,3010,TRUE,0.02
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Nickel hos abborre,3013,TRUE,0.07160354625576085
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Nickel hos tånglake,3013,TRUE,0.1396424004376894
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Silver hos abborre,3006,TRUE,0.014309690811052558
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Silver hos tånglake,3006,TRUE,0.06
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Zink hos abborre,3016,TRUE,97.82682379883936
2008,Kvädöfjärden,"Koncentration, µg/g tv lever",Zink hos tånglake,3016,TRUE,144.9862062404558
2008,Kvädöfjärden,"Koncentration, µg/g vv","CB-28+52+101+138+153+180 
 hos abborre",3030,TRUE,6.02898182771337e-4
2008,Kvädöfjärden,"Koncentration, µg/g vv","CB-28+52+101+138+153+180 
 hos tånglake",3030,TRUE,0.001276528622368221
2008,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,33.46016532428524
2008,Kvädöfjärden,"Koncentration, ng/g vv muskel",Kvicksilver hos tånglake,3012,TRUE,72.11102550927973
2008,Kvädöfjärden,"Koncentration, pg/g fv","TEQ WHO -98 (PCDD/F+PCB), fv hos abborre",3067,TRUE,44.7
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8-HpCDD hos abborre",3060,TRUE,4.26
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8-HpCDF hos abborre",3052,TRUE,11.060000000000002
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8,9-OCDD hos abborre",3061,TRUE,14.47
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8,9-OCDF hos abborre",3054,TRUE,8.51
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,7,8-HxCDD hos abborre",3057,TRUE,4.47
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,7,8-HxCDF hos abborre",3048,TRUE,4.68
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,4,7,8,9-HpCDF hos abborre",3053,TRUE,2.13
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,6,7,8-HxCDD hos abborre",3058,TRUE,4.26
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,6,7,8-HxCDF hos abborre",3049,TRUE,1.6
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8-PeCDD hos abborre",3056,TRUE,6.17
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8-PeCDF hos abborre",3046,TRUE,6.81
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8,9-HxCDD hos abborre",3059,TRUE,2.13
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","1,2,3,7,8,9-HxCDF hos abborre",3051,TRUE,7.660000000000002
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,4,6,7,8-HxCDF hos abborre",3050,TRUE,3.19
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,4,7,8-PeCDF hos abborre",3047,TRUE,14.889999999999999
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,7,8-TCDD hos abborre",3055,TRUE,1.4
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","2,3,7,8-TCDF hos abborre",3045,TRUE,44.68
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-105 hos abborre,3037,TRUE,5106.000000000004
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-114 hos abborre,3036,TRUE,277
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-123 hos abborre,3035,TRUE,319.1000000000001
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-126 hos abborre,3033,TRUE,167.99999999999997
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-156 hos abborre,3040,TRUE,2553.2000000000003
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-157 hos abborre,3041,TRUE,510.5999999999998
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-167 hos abborre,3039,TRUE,1659.5999999999997
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-169 hos abborre,3034,TRUE,14.7
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-189 hos abborre,3042,TRUE,255.3000000000001
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-77 hos abborre,3031,TRUE,489.00000000000017
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",PCB-81 hos abborre,3032,TRUE,26.000000000000004
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel",TEQ WHO -98 (PCB) hos abborre,3044,TRUE,21.300000000000004
2008,Kvädöfjärden,"Koncentration, pg/g fv muskel","TEQ WHO -98 (PCDD/F), fv hos abborre",3063,TRUE,23.400000000000002
2008,Kvädöfjärden,"Koncentration, pg/g vv","TEQ WHO -98 (PCDD/F+PCB), vv hos abborre",3068,TRUE,0.3395830343623901
2008,Kvädöfjärden,"Koncentration, pg/g vv muskel","TEQ WHO -98 (PCDD/F), vv hos abborre",3064,TRUE,0.10998
2008,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.2700515040980653
2008,Kvädöfjärden,"Konditionsfaktor, K",Konditionsfaktor hos analyserad tånglake,3005,FALSE,0.39325377753631047
2008,Kvädöfjärden,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,18.907451331826813
2008,Kvädöfjärden,"Längd, cm",Längd hos analyserad tånglake,3003,FALSE,20.84994004787543
2008,Kvädöfjärden,m,Siktdjup under provfiske,2010,FALSE,2.6
2008,Kvädöfjärden,m,"Siktdjup, säsongsmedel",2012,FALSE,3.9460317460317462
2008,Kvädöfjärden,mm,Längd vid 1 års ålder hos abborre,2022,FALSE,115.71666666666667
2008,Kvädöfjärden,mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,164.35
2008,Kvädöfjärden,mm,Längd vid 2 års ålder hos abborre,2023,FALSE,168.53012048192772
2008,Kvädöfjärden,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,200.6315789473684
2008,Kvädöfjärden,mm,Längd vid 3 års ålder hos abborre,2024,FALSE,220.58024691358025
2008,Kvädöfjärden,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,227.12765957446808
2008,Kvädöfjärden,mm,Längd vid 4 års ålder hos abborre,2025,FALSE,237.16666666666666
2008,Kvädöfjärden,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,234.34615384615384
2008,Kvädöfjärden,mm,Längd vid 5 års ålder hos abborre,2026,FALSE,257.74074074074076
2008,Kvädöfjärden,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,254.11111111111111
2008,Kvädöfjärden,mm,Längd vid 6 års ålder hos abborre,2027,FALSE,278.4237288135593
2008,Kvädöfjärden,mmol/l plasma,Glukos hos abborre,1014,FALSE,6.07037037037037
2008,Kvädöfjärden,mmol/l plasma,Glukos hos tånglake,1014,FALSE,2.6916666666666664
2008,Kvädöfjärden,mmol/l plasma,Kalcium hos abborre,1015,FALSE,0.6895238095238095
2008,Kvädöfjärden,mmol/l plasma,Kalcium hos tånglake,1015,FALSE,1.0089473684210526
2008,Kvädöfjärden,mmol/l plasma,Kalium hos abborre,1017,FALSE,4.085714285714285
2008,Kvädöfjärden,mmol/l plasma,Kalium hos tånglake,1017,FALSE,4.531578947368421
2008,Kvädöfjärden,mmol/l plasma,Klorid hos abborre,1016,FALSE,121.9047619047619
2008,Kvädöfjärden,mmol/l plasma,Klorid hos tånglake,1016,FALSE,155
2008,Kvädöfjärden,mmol/l plasma,Natrium hos abborre,1018,FALSE,151.38095238095238
2008,Kvädöfjärden,mmol/l plasma,Natrium hos tånglake,1018,FALSE,174.8421052631579
2008,Kvädöfjärden,N,Artantal,2001,FALSE,15
2008,Kvädöfjärden,nmol/mg protein × minut,Glutation hos abborre,1025,TRUE,7.640740740740741
2008,Kvädöfjärden,nmol/mg protein × minut,Glutation hos tånglake,1025,TRUE,20.2448
2008,Kvädöfjärden,pmol/mg protein × minut,EROD hos hantånglake,1024,TRUE,273.9
2008,Kvädöfjärden,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,215.8148148148148
2008,Kvädöfjärden,pmol/mg protein × minut,EROD hos hontånglake,1024,TRUE,212.6
2008,Kvädöfjärden,Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.5827956124373121
2008,Kvädöfjärden,Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.453984575835476
2008,Kvädöfjärden,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,85.84604797902166
2008,Kvädöfjärden,"Vikt, g",Vikt hos analyserad tånglake,3002,FALSE,35.64407384124323
2008,Kvädöfjärden,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,3.5481517387309944
2008,Kvädöfjärden,"Ålder, år",Ålder hos analyserad tånglake,3001,FALSE,4.472135954999579
2008,Kvädöfjärden,år,Ålder hos abborre,1008,FALSE,2.962962962962963
2008,Kvädöfjärden,år,Ålder hos tånglake,1008,FALSE,3.68
2008,Torhamn,%,Granulocyter hos abborre,1020,FALSE,1.076
2008,Torhamn,%,GSI hos honabborre,1010,FALSE,4.934
2008,Torhamn,%,Hematokrit hos abborre,1013,FALSE,28.608695652173914
2008,Torhamn,%,iRBC hos abborre,1023,FALSE,0.688
2008,Torhamn,%,LSI hos abborre,1011,FALSE,1.5628
2008,Torhamn,%,Lymfocyter hos abborre,1021,FALSE,3.428
2008,Torhamn,%,Trombocyter hos abborre,1022,FALSE,2.856
2008,Torhamn,%,Vita blodceller hos abborre,1019,FALSE,7.364
2008,Torhamn,°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,15.625641025641027
2008,Torhamn,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,16.955912679738564
2008,Torhamn,µg/ml plasma,Vitellogenin hos hanabborre,1029,FALSE,0.39875
2008,Torhamn,µg/ml plasma,Vitellogenin hos honabborre,1029,FALSE,2537.967142857143
2008,Torhamn,µmol/mg protein × minut,Glutation S-transferas hos honabborre,1026,TRUE,0.1076
2008,Torhamn,µmol/mg protein × minut,Katalas hos abborre,1027,TRUE,89.428
2008,Torhamn,antal per redskap och natt,"Abborre, fångst under provfiske",2014,FALSE,8.615384615384615
2008,Torhamn,antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,12.743589743589743
2008,Torhamn,antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,9.333333333333334
2008,Torhamn,antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,23.974358974358974
2008,Torhamn,cm,Abborre L90,2004,FALSE,23
